"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2020","Estonia","Males","18 years or over","No children","Total","All ISCED 2011 levels ","60.4"
"2020","Estonia","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","41.9"
"2020","Estonia","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.0"
"2020","Estonia","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","76.5"
"2020","Estonia","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","82.7"
"2020","Estonia","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","66.9"
"2020","Estonia","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.2"
"2020","Estonia","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","96.2"
"2020","Estonia","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","88.2"
"2020","Estonia","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","74.6"
"2020","Estonia","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","93.2"
"2020","Estonia","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","92.8"
"2020","Estonia","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","87.1"
"2020","Estonia","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","84.7"
"2020","Estonia","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","87.9"
"2020","Estonia","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","90.4"
"2020","Ireland","Males","18 years or over","Total","Total","All ISCED 2011 levels ","66.9"
"2020","Ireland","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","40.9"
"2020","Ireland","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.0"
"2020","Ireland","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","81.7"
"2020","Ireland","Males","18 years or over","No children","Total","All ISCED 2011 levels ","58.5"
"2020","Ireland","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.0"
"2020","Ireland","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.8"
"2020","Ireland","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","74.7"
"2020","Ireland","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","76.1"
"2020","Ireland","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","55.8"
"2020","Ireland","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.9"
"2020","Ireland","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","89.6"
"2020","Ireland","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","85.5"
"2020","Ireland","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","65.2"
"2020","Ireland","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","84.0"
"2020","Ireland","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","92.6"
"2020","Ireland","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","84.9"
"2020","Ireland","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","64.7"
"2020","Ireland","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","82.9"
"2020","Ireland","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","93.9"
"2020","Greece","Males","18 years or over","Total","Total","All ISCED 2011 levels ","53.8"
"2020","Greece","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","34.6"
"2020","Greece","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.8"
"2020","Greece","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","68.7"
"2020","Greece","Males","18 years or over","No children","Total","All ISCED 2011 levels ","44.3"
"2020","Greece","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.7"
"2020","Greece","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.3"
"2020","Greece","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","59.2"
"2020","Greece","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","75.8"
"2020","Greece","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","69.0"
"2020","Greece","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.4"
"2020","Greece","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","89.3"
"2020","Greece","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","87.7"
"2020","Greece","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","77.0"
"2020","Greece","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","87.9"
"2020","Greece","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","93.5"
"2020","Greece","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","84.9"
"2020","Greece","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","73.4"
"2020","Greece","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.3"
"2020","Greece","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","94.8"
"2020","Spain","Males","18 years or over","Total","Total","All ISCED 2011 levels ","56.1"
"2020","Spain","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","43.9"
"2020","Spain","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.7"
"2020","Spain","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.0"
"2020","Spain","Males","18 years or over","No children","Total","All ISCED 2011 levels ","48.0"
"2020","Spain","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.7"
"2020","Spain","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.6"
"2020","Spain","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","63.8"
"2020","Spain","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","70.7"
"2020","Spain","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","63.3"
"2020","Spain","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.8"
"2020","Spain","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","87.0"
"2020","Spain","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","83.0"
"2020","Spain","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","74.0"
"2020","Spain","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","80.6"
"2020","Spain","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","93.6"
"2020","Spain","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","71.8"
"2020","Spain","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","59.7"
"2020","Spain","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.7"
"2020","Spain","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","89.2"
"2020","France","Males","18 years or over","Total","Total","All ISCED 2011 levels ","57.1"
"2020","France","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.7"
"2020","France","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.0"
"2020","France","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","73.5"
"2020","France","Males","18 years or over","No children","Total","All ISCED 2011 levels ","45.9"
"2020","France","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.9"
"2020","France","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","44.8"
"2020","France","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","63.2"
"2020","France","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","77.9"
"2020","France","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.7"
"2020","France","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.1"
"2020","France","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","89.9"
"2020","France","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","86.6"
"2020","France","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","71.4"
"2020","France","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.1"
"2020","France","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","93.8"
"2020","France","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","80.0"
"2020","France","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.7"
"2020","France","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","80.7"
"2020","France","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","91.9"
"2020","Croatia","Males","18 years or over","Total","Total","All ISCED 2011 levels ","56.1"
"2020","Croatia","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.1"
"2020","Croatia","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.4"
"2020","Croatia","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","67.2"
"2020","Croatia","Males","18 years or over","No children","Total","All ISCED 2011 levels ","46.4"
"2020","Croatia","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.9"
"2020","Croatia","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.7"
"2020","Croatia","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","56.0"
"2020","Croatia","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","72.7"
"2020","Croatia","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","37.7"
"2020","Croatia","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.6"
"2020","Croatia","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","90.2"
"2020","Croatia","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","84.3"
"2020","Croatia","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.5"
"2020","Croatia","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.0"
"2020","Croatia","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","96.7"
"2020","Croatia","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","79.8"
"2020","Croatia","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.2"
"2020","Croatia","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","84.2"
"2020","Croatia","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","99.0"
"2020","Italy","Males","18 years or over","Total","Total","All ISCED 2011 levels ","55.4"
"2020","Italy","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.2"
"2020","Italy","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.9"
"2020","Italy","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.8"
"2020","Italy","Males","18 years or over","No children","Total","All ISCED 2011 levels ","46.8"
"2020","Italy","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","33.6"
"2020","Italy","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.2"
"2020","Italy","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","64.6"
"2020","Italy","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","75.1"
"2020","Italy","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","66.9"
"2020","Italy","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.4"
"2020","Italy","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","90.4"
"2020","Italy","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","84.3"
"2020","Italy","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","73.9"
"2020","Italy","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.1"
"2020","Italy","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","97.2"
"2020","Italy","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","79.8"
"2020","Italy","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","70.7"
"2020","Italy","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.7"
"2020","Italy","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","93.8"
"2020","Cyprus","Males","18 years or over","Total","Total","All ISCED 2011 levels ","67.0"
"2020","Cyprus","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","50.2"
"2020","Cyprus","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.7"
"2020","Cyprus","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.9"
"2020","Cyprus","Males","18 years or over","No children","Total","All ISCED 2011 levels ","57.8"
"2020","Cyprus","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.3"
"2020","Cyprus","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.0"
"2020","Cyprus","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","69.4"
"2020","Cyprus","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","83.2"
"2020","Cyprus","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","75.4"
"2020","Cyprus","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.8"
"2020","Cyprus","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","90.8"
"2020","Cyprus","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","90.6"
"2020","Cyprus","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","86.0"
"2020","Cyprus","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.5"
"2020","Cyprus","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","94.5"
"2020","Cyprus","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","85.2"
"2020","Cyprus","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","65.2"
"2020","Cyprus","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","89.5"
"2020","Cyprus","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","95.5"
"2020","Latvia","Males","18 years or over","Total","Total","All ISCED 2011 levels ","65.2"
"2020","Latvia","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.0"
"2020","Latvia","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.5"
"2020","Latvia","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","83.2"
"2020","Latvia","Males","18 years or over","No children","Total","All ISCED 2011 levels ","58.5"
"2020","Latvia","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.0"
"2020","Latvia","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.0"
"2020","Latvia","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","77.7"
"2020","Latvia","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","78.0"
"2020","Latvia","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","54.7"
"2020","Latvia","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.6"
"2020","Latvia","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","88.0"
"2020","Latvia","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","84.3"
"2020","Latvia","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","62.8"
"2020","Latvia","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.4"
"2020","Latvia","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","98.7"
"2020","Latvia","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","78.0"
"2020","Latvia","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","71.0"
"2020","Latvia","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.8"
"2020","Latvia","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","91.6"
"2020","Lithuania","Males","18 years or over","Total","Total","All ISCED 2011 levels ","64.9"
"2020","Lithuania","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.7"
"2020","Lithuania","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.4"
"2020","Lithuania","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","81.5"
"2020","Lithuania","Males","18 years or over","No children","Total","All ISCED 2011 levels ","58.7"
"2020","Lithuania","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.1"
"2020","Lithuania","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.2"
"2020","Lithuania","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","74.9"
"2020","Lithuania","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","79.5"
"2020","Lithuania","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.6"
"2020","Lithuania","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.0"
"2020","Lithuania","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","94.4"
"2020","Lithuania","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","84.9"
"2020","Lithuania","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","54.6"
"2020","Lithuania","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.6"
"2020","Lithuania","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","94.6"
"2020","Lithuania","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","77.9"
"2020","Lithuania","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","43.8"
"2020","Lithuania","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.3"
"2020","Lithuania","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","90.7"
"2020","Luxembourg","Males","18 years or over","Total","Total","All ISCED 2011 levels ","61.5"
"2020","Luxembourg","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","48.6"
"2020","Luxembourg","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.4"
"2020","Luxembourg","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","74.7"
"2020","Luxembourg","Males","18 years or over","No children","Total","All ISCED 2011 levels ","54.0"
"2020","Luxembourg","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.1"
"2020","Luxembourg","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.7"
"2020","Luxembourg","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","67.1"
"2020","Luxembourg","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","73.8"
"2020","Luxembourg","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","56.7"
"2020","Luxembourg","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.6"
"2020","Luxembourg","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","87.7"
"2020","Luxembourg","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","85.5"
"2020","Luxembourg","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","75.2"
"2020","Luxembourg","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.1"
"2020","Luxembourg","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","91.8"
"2020","Luxembourg","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","79.3"
"2020","Luxembourg","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","61.8"
"2020","Luxembourg","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","83.7"
"2020","Luxembourg","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","87.6"
"2020","Hungary","Males","18 years or over","Total","Total","All ISCED 2011 levels ","66.4"
"2020","Hungary","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","41.9"
"2020","Hungary","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.8"
"2020","Hungary","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","75.8"
"2020","Hungary","Males","18 years or over","No children","Total","All ISCED 2011 levels ","59.0"
"2020","Hungary","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","34.0"
"2020","Hungary","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.2"
"2020","Hungary","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.5"
"2020","Hungary","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","81.8"
"2020","Hungary","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","57.9"
"2020","Hungary","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","83.8"
"2020","Hungary","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","94.4"
"2020","Hungary","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","87.8"
"2020","Hungary","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","63.3"
"2020","Hungary","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","90.2"
"2020","Hungary","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","96.8"
"2020","Hungary","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","81.6"
"2020","Hungary","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.6"
"2020","Hungary","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.0"
"2020","Hungary","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","98.3"
"2020","Malta","Males","18 years or over","Total","Total","All ISCED 2011 levels ","70.0"
"2020","Malta","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","55.8"
"2020","Malta","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.2"
"2020","Malta","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","86.8"
"2020","Malta","Males","18 years or over","No children","Total","All ISCED 2011 levels ","61.7"
"2020","Malta","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","45.9"
"2020","Malta","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.8"
"2020","Malta","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","81.8"
"2020","Malta","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","87.1"
"2020","Malta","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","84.8"
"2020","Malta","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","84.4"
"2020","Malta","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","94.8"
"2020","Malta","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","91.9"
"2020","Malta","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","88.5"
"2020","Malta","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","90.8"
"2020","Malta","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","96.8"
"2020","Malta","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","87.4"
"2020","Malta","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","78.3"
"2020","Malta","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","95.4"
"2020","Malta","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","95.5"
"2020","Netherlands","Males","18 years or over","Total","Total","All ISCED 2011 levels ","67.8"
"2020","Netherlands","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","49.0"
"2020","Netherlands","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.2"
"2020","Netherlands","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.7"
"2020","Netherlands","Males","18 years or over","No children","Total","All ISCED 2011 levels ","59.6"
"2020","Netherlands","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.2"
"2020","Netherlands","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.2"
"2020","Netherlands","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","69.7"
"2020","Netherlands","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","85.4"
"2020","Netherlands","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","67.9"
"2020","Netherlands","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","87.5"
"2020","Netherlands","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","94.2"
"2020","Netherlands","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","93.6"
"2020","Netherlands","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","81.9"
"2020","Netherlands","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","93.8"
"2020","Netherlands","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","97.4"
"2020","Netherlands","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","92.1"
"2020","Netherlands","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","76.8"
"2020","Netherlands","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","96.6"
"2020","Netherlands","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","96.4"
"2020","Austria","Males","18 years or over","Total","Total","All ISCED 2011 levels ","64.1"
