"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2020","Latvia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.0"
"2020","Latvia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.7"
"2020","Latvia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","78.0"
"2020","Latvia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","67.8"
"2020","Latvia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","31.3"
"2020","Latvia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.0"
"2020","Latvia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","79.6"
"2020","Latvia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","68.7"
"2020","Latvia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.2"
"2020","Latvia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.7"
"2020","Latvia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","79.1"
"2020","Latvia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","55.2"
"2020","Latvia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.0"
"2020","Latvia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.1"
"2020","Latvia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","69.1"
"2020","Lithuania","Females","18 years or over","Total","Total","All ISCED 2011 levels ","55.1"
"2020","Lithuania","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","10.4"
"2020","Lithuania","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.7"
"2020","Lithuania","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","78.0"
"2020","Lithuania","Females","18 years or over","No children","Total","All ISCED 2011 levels ","47.8"
"2020","Lithuania","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","5.2"
"2020","Lithuania","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.3"
"2020","Lithuania","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","71.3"
"2020","Lithuania","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","71.7"
"2020","Lithuania","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.8"
"2020","Lithuania","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.2"
"2020","Lithuania","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","87.0"
"2020","Lithuania","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","76.6"
"2020","Lithuania","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","40.5"
"2020","Lithuania","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.3"
"2020","Lithuania","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","90.5"
"2020","Lithuania","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","64.3"
"2020","Lithuania","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","31.5"
"2020","Lithuania","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.5"
"2020","Lithuania","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","89.8"
"2020","Luxembourg","Females","18 years or over","Total","Total","All ISCED 2011 levels ","52.5"
"2020","Luxembourg","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","34.7"
"2020","Luxembourg","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.6"
"2020","Luxembourg","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","70.9"
"2020","Luxembourg","Females","18 years or over","No children","Total","All ISCED 2011 levels ","45.6"
"2020","Luxembourg","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.2"
"2020","Luxembourg","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.3"
"2020","Luxembourg","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.4"
"2020","Luxembourg","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","65.5"
"2020","Luxembourg","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","51.7"
"2020","Luxembourg","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.4"
"2020","Luxembourg","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","76.9"
"2020","Luxembourg","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","70.6"
"2020","Luxembourg","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.9"
"2020","Luxembourg","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.0"
"2020","Luxembourg","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","80.9"
"2020","Luxembourg","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","62.3"
"2020","Luxembourg","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","48.1"
"2020","Luxembourg","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.3"
"2020","Luxembourg","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","70.7"
"2020","Hungary","Females","18 years or over","Total","Total","All ISCED 2011 levels ","48.3"
"2020","Hungary","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","21.9"
"2020","Hungary","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.3"
"2020","Hungary","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","66.5"
"2020","Hungary","Females","18 years or over","No children","Total","All ISCED 2011 levels ","44.1"
"2020","Hungary","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.1"
"2020","Hungary","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.9"
"2020","Hungary","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","63.8"
"2020","Hungary","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","60.0"
"2020","Hungary","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.0"
"2020","Hungary","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.4"
"2020","Hungary","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","70.1"
"2020","Hungary","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","61.1"
"2020","Hungary","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.5"
"2020","Hungary","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.4"
"2020","Hungary","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","77.0"
"2020","Hungary","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","41.8"
"2020","Hungary","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.6"
"2020","Hungary","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.0"
"2020","Hungary","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","59.4"
"2020","Malta","Females","18 years or over","Total","Total","All ISCED 2011 levels ","52.0"
"2020","Malta","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.5"
"2020","Malta","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.1"
"2020","Malta","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","81.5"
"2020","Malta","Females","18 years or over","No children","Total","All ISCED 2011 levels ","44.3"
"2020","Malta","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","21.0"
"2020","Malta","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.3"
"2020","Malta","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","80.1"
"2020","Malta","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","73.7"
"2020","Malta","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.1"
"2020","Malta","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","80.0"
"2020","Malta","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","90.5"
"2020","Malta","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","63.2"
"2020","Malta","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","37.8"
"2020","Malta","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.2"
"2020","Malta","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","81.2"
"2020","Malta","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","52.2"
"2020","Malta","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.3"
"2020","Malta","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.4"
"2020","Malta","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","59.3"
"2020","Netherlands","Females","18 years or over","Total","Total","All ISCED 2011 levels ","58.0"
"2020","Netherlands","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.3"
"2020","Netherlands","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.7"
"2020","Netherlands","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","76.2"
"2020","Netherlands","Females","18 years or over","No children","Total","All ISCED 2011 levels ","49.6"
"2020","Netherlands","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","24.2"
"2020","Netherlands","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.8"
"2020","Netherlands","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","69.2"
"2020","Netherlands","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","75.1"
"2020","Netherlands","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","54.4"
"2020","Netherlands","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.7"
"2020","Netherlands","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","86.0"
"2020","Netherlands","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","83.6"
"2020","Netherlands","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.3"
"2020","Netherlands","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","82.7"
"2020","Netherlands","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","90.7"
"2020","Netherlands","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","74.9"
"2020","Netherlands","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","40.3"
"2020","Netherlands","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.3"
"2020","Netherlands","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","89.3"
"2020","Austria","Females","18 years or over","Total","Total","All ISCED 2011 levels ","54.5"
"2020","Austria","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.4"
"2020","Austria","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.5"
"2020","Austria","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","74.4"
"2020","Austria","Females","18 years or over","No children","Total","All ISCED 2011 levels ","47.1"
"2020","Austria","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.3"
"2020","Austria","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.9"
"2020","Austria","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","69.3"
"2020","Austria","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","75.8"
"2020","Austria","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.7"
"2020","Austria","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.1"
"2020","Austria","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","85.4"
"2020","Austria","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","76.0"
"2020","Austria","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.1"
"2020","Austria","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.5"
"2020","Austria","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","83.5"
"2020","Austria","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","58.0"
"2020","Austria","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","33.4"
"2020","Austria","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.9"
"2020","Austria","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","80.5"
"2020","Poland","Females","18 years or over","Total","Total","All ISCED 2011 levels ","48.2"
"2020","Poland","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","11.0"
"2020","Poland","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.8"
"2020","Poland","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","75.8"
"2020","Poland","Females","18 years or over","No children","Total","All ISCED 2011 levels ","39.4"
"2020","Poland","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","8.3"
"2020","Poland","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","36.3"
"2020","Poland","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","67.6"
"2020","Poland","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","65.7"
"2020","Poland","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","18.9"
"2020","Poland","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.3"
"2020","Poland","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","86.5"
"2020","Poland","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","65.0"
"2020","Poland","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","18.9"
"2020","Poland","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.4"
"2020","Poland","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","84.5"
"2020","Poland","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","48.7"
"2020","Poland","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.6"
"2020","Poland","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.5"
"2020","Poland","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.1"
"2020","Portugal","Females","18 years or over","Total","Total","All ISCED 2011 levels ","52.2"
"2020","Portugal","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.0"
"2020","Portugal","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.5"
"2020","Portugal","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.1"
"2020","Portugal","Females","18 years or over","No children","Total","All ISCED 2011 levels ","43.0"
"2020","Portugal","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.4"
"2020","Portugal","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.6"
"2020","Portugal","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","69.0"
"2020","Portugal","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","71.0"
"2020","Portugal","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.4"
"2020","Portugal","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.1"
"2020","Portugal","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","87.5"
"2020","Portugal","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","76.9"
"2020","Portugal","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","60.2"
"2020","Portugal","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.8"
"2020","Portugal","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","91.1"
"2020","Portugal","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","67.8"
"2020","Portugal","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","49.6"
"2020","Portugal","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.0"
"2020","Portugal","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","86.9"
"2020","Romania","Females","18 years or over","Total","Total","All ISCED 2011 levels ","45.0"
"2020","Romania","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.0"
"2020","Romania","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.7"
"2020","Romania","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","79.2"
"2020","Romania","Females","18 years or over","No children","Total","All ISCED 2011 levels ","38.2"
"2020","Romania","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","16.4"
"2020","Romania","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","44.6"
"2020","Romania","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","71.1"
"2020","Romania","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","59.2"
"2020","Romania","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.8"
"2020","Romania","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.9"
"2020","Romania","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","89.0"
"2020","Romania","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","56.5"
"2020","Romania","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.7"
"2020","Romania","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.5"
"2020","Romania","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","87.7"
"2020","Romania","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","40.0"
"2020","Romania","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.8"
"2020","Romania","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.8"
"2020","Romania","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","77.4"
"2020","Slovenia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","52.3"
"2020","Slovenia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.3"
"2020","Slovenia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.1"
"2020","Slovenia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","78.4"
"2020","Slovenia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","41.7"
"2020","Slovenia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","14.6"
"2020","Slovenia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","39.7"
"2020","Slovenia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","68.5"
"2020","Slovenia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","74.8"
"2020","Slovenia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.5"
"2020","Slovenia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.9"
"2020","Slovenia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","93.2"
"2020","Slovenia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","80.4"
"2020","Slovenia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","37.1"
"2020","Slovenia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.0"
"2020","Slovenia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","91.3"
"2020","Slovenia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","77.2"
"2020","Slovenia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","46.4"
"2020","Slovenia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.1"
"2020","Slovenia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","91.2"
"2020","Slovakia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","50.2"
"2020","Slovakia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","11.6"
"2020","Slovakia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.0"
"2020","Slovakia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","68.9"
"2020","Slovakia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","46.3"
"2020","Slovakia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","8.4"
"2020","Slovakia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.5"
"2020","Slovakia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","70.4"
"2020","Slovakia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","59.5"
"2020","Slovakia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.3"
"2020","Slovakia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.1"
"2020","Slovakia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","69.2"
"2020","Slovakia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","58.8"
"2020","Slovakia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.4"
"2020","Slovakia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.4"
"2020","Slovakia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","67.2"
"2020","Slovakia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","45.7"
"2020","Slovakia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.3"
"2020","Slovakia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.2"
"2020","Slovakia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","54.0"
"2020","Finland","Females","18 years or over","Total","Total","All ISCED 2011 levels ","53.8"
"2020","Finland","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.3"
"2020","Finland","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.0"
"2020","Finland","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","70.0"
"2020","Finland","Females","18 years or over","No children","Total","All ISCED 2011 levels ","46.2"
"2020","Finland","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","13.6"
"2020","Finland","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.4"
"2020","Finland","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","62.5"
"2020","Finland","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","76.5"
"2020","Finland","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.5"
"2020","Finland","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.3"
"2020","Finland","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","84.6"
"2020","Finland","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","80.2"
"2020","Finland","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","42.3"
"2020","Finland","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.7"
"2020","Finland","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","87.5"
"2020","Finland","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","68.5"
"2020","Finland","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","36.6"
"2020","Finland","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.3"
"2020","Finland","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","84.7"
"2020","Sweden","Females","18 years or over","Total","Total","All ISCED 2011 levels ","66.7"
"2020","Sweden","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","36.6"
"2020","Sweden","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.5"
"2020","Sweden","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.2"
"2020","Sweden","Females","18 years or over","No children","Total","All ISCED 2011 levels ","60.6"
"2020","Sweden","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.2"
"2020","Sweden","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.6"
"2020","Sweden","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","71.5"
"2020","Sweden","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","79.4"
"2020","Sweden","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","55.8"
"2020","Sweden","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.0"
"2020","Sweden","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","84.7"
"2020","Sweden","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","85.7"
"2020","Sweden","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","65.0"
"2020","Sweden","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.8"
"2020","Sweden","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","88.4"
"2020","Sweden","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","76.3"
"2020","Sweden","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.9"
"2020","Sweden","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.5"
"2020","Sweden","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","90.5"
